time,VHM0_WW,latitude,VMDR_SW2,VMDR,VMDR_SW1,VTM10,VPED,VTPK,VTM02,VHM0_SW1,VMDR_WW,VTM01_SW2,VSDX,VTM01_SW1,VSDY,VHM0,VTM01_WW,longitude,VHM0_SW2
2017-03-25 00:00:00,0.20,-3.20,107.07,28.80,18.92,7.98,22.50,8.85,5.95,1.22,89.83,5.93,-0.04,7.43,-0.01,1.33,1.96,-38.40,0.46
2017-03-25 03:00:00,0.24,-3.20,108.34,30.12,19.33,7.95,22.50,8.90,5.77,1.23,89.30,5.54,-0.04,7.46,-0.01,1.34,2.11,-38.40,0.47
2017-03-25 06:00:00,0.25,-3.20,107.98,30.79,19.55,7.98,22.50,8.94,5.68,1.22,83.13,5.22,-0.05,7.56,-0.01,1.34,2.17,-38.40,0.48
2017-03-25 09:00:00,0.31,-3.20,4.54,31.10,19.56,7.96,22.50,8.94,5.52,1.22,85.75,19.75,-0.05,7.54,-0.01,1.36,2.31,-38.40,0.16
2017-03-25 12:00:00,0.40,-3.20,3.52,31.94,19.30,7.86,22.50,8.90,5.31,1.22,90.45,19.14,-0.06,7.45,-0.01,1.39,2.55,-38.40,0.19
2017-03-25 15:00:00,0.32,-3.20,4.35,32.07,19.77,8.00,22.50,8.98,5.45,1.26,103.32,19.02,-0.06,7.30,-0.01,1.43,2.34,-38.40,0.22
2017-03-25 18:00:00,0.26,-3.20,0.52,30.26,18.95,8.15,22.50,8.97,5.60,1.25,86.74,18.36,-0.05,7.38,-0.01,1.42,2.16,-38.40,0.28
2017-03-25 21:00:00,0.33,-3.20,0.55,29.27,18.14,8.16,22.50,8.83,5.48,1.20,90.27,18.07,-0.05,7.30,-0.01,1.39,2.37,-38.40,0.31
2017-03-26 00:00:00,0.38,-3.20,2.19,29.10,17.18,8.16,7.50,8.80,5.36,1.19,88.66,17.99,-0.06,7.28,-0.01,1.40,2.51,-38.40,0.32
2017-03-26 03:00:00,0.52,-3.20,8.22,31.82,17.84,7.97,7.50,8.74,5.13,1.16,94.17,17.60,-0.07,7.20,-0.01,1.43,2.86,-38.40,0.31
2017-03-26 06:00:00,0.36,-3.20,7.77,32.48,17.11,7.97,7.50,8.69,5.23,1.12,95.94,16.99,-0.06,7.22,-0.01,1.41,2.46,-38.40,0.34
2017-03-26 09:00:00,0.68,-3.20,8.05,38.36,16.93,7.72,7.50,8.67,4.91,1.10,102.71,16.91,-0.08,7.26,0.01,1.47,3.17,-38.40,0.36
2017-03-26 12:00:00,0.74,-3.20,8.59,44.21,16.11,7.54,7.50,8.62,4.92,1.05,90.88,16.68,-0.09,7.58,-0.01,1.54,3.37,-38.40,0.39
2017-03-26 15:00:00,0.67,-3.20,8.92,44.84,16.68,7.50,7.50,8.56,4.97,1.01,77.13,16.51,-0.09,7.71,-0.02,1.58,3.23,-38.40,0.41
2017-03-26 18:00:00,0.45,-3.20,9.38,41.51,17.86,7.74,7.50,8.55,5.10,1.04,67.78,16.31,-0.07,6.99,-0.03,1.53,2.66,-38.40,0.44
2017-03-26 21:00:00,0.42,-3.20,9.82,37.44,17.58,8.07,7.50,8.64,5.19,1.01,66.67,15.81,-0.07,7.03,-0.03,1.48,2.59,-38.40,0.48
2017-03-27 00:00:00,0.27,-3.20,10.92,34.16,18.00,8.43,7.50,8.69,5.48,1.01,66.34,15.52,-0.05,6.96,-0.02,1.43,2.20,-38.40,0.50
2017-03-27 03:00:00,0.26,-3.20,357.56,32.71,18.71,8.71,7.50,8.75,5.69,1.02,69.39,14.81,-0.05,7.06,-0.02,1.44,2.16,-38.40,0.65
2017-03-27 06:00:00,0.33,-3.20,357.72,33.61,16.54,8.67,7.50,8.74,5.62,0.99,74.82,14.63,-0.06,7.41,-0.02,1.48,2.34,-38.40,0.67
2017-03-27 09:00:00,0.19,-3.20,356.36,34.03,24.11,8.61,7.50,8.68,5.76,0.97,99.14,14.07,-0.05,6.50,-0.02,1.48,1.91,-38.40,0.69
2017-03-27 12:00:00,0.36,-3.20,356.28,35.19,24.29,8.50,7.50,8.67,5.62,0.97,87.38,13.88,-0.06,6.70,-0.02,1.50,2.46,-38.40,0.69
2017-03-27 15:00:00,0.35,-3.20,357.58,36.73,24.78,8.41,7.50,8.63,5.54,0.98,114.94,13.73,-0.06,6.46,0.00,1.53,2.41,-38.40,0.70
2017-03-27 18:00:00,0.14,-3.20,2.03,35.51,23.54,8.53,7.50,8.56,5.87,0.99,113.33,13.51,-0.05,6.56,-0.01,1.52,1.74,-38.40,0.70
2017-03-27 21:00:00,0.20,-3.20,2.05,34.52,7.83,8.55,7.50,8.53,5.98,0.86,102.11,13.57,-0.05,7.86,-0.01,1.50,1.98,-38.40,0.67
2017-03-28 00:00:00,0.29,-3.20,0.02,33.94,17.73,8.36,7.50,8.44,5.75,1.05,64.98,13.38,-0.05,7.18,-0.02,1.46,2.27,-38.40,0.65
2017-03-28 03:00:00,0.23,-3.20,1.86,32.47,16.66,8.29,7.50,8.40,5.77,1.05,66.95,13.11,-0.05,6.90,-0.02,1.44,2.05,-38.40,0.65
2017-03-28 06:00:00,0.14,-3.20,2.82,30.85,15.62,8.27,7.50,8.37,5.90,1.05,76.50,12.92,-0.04,6.75,-0.02,1.43,1.74,-38.40,0.65
2017-03-28 09:00:00,0.14,-3.20,29.25,30.26,2.94,8.25,7.50,8.38,5.94,0.91,89.57,12.39,-0.04,7.74,-0.02,1.41,1.76,-38.40,0.66
2017-03-28 12:00:00,0.12,-3.20,5.29,30.33,13.79,8.26,7.50,8.44,5.94,1.11,101.15,13.72,-0.04,6.98,-0.02,1.41,1.66,-38.40,0.54
2017-03-28 15:00:00,0.01,-3.20,9.07,30.02,14.15,8.35,22.50,8.55,6.07,1.12,94.27,13.64,-0.03,7.04,-0.02,1.43,0.30,-38.40,0.53
2017-03-28 18:00:00,0.11,-3.20,97.49,29.18,14.10,8.47,22.50,8.63,6.20,1.26,65.43,5.41,-0.03,7.86,-0.02,1.45,1.65,-38.40,0.67
2017-03-28 21:00:00,0.27,-3.20,82.38,28.51,14.75,8.34,22.50,8.61,5.86,1.24,57.69,12.71,-0.04,7.81,-0.03,1.46,2.18,-38.40,0.61
2017-03-29 00:00:00,0.39,-3.20,341.25,28.70,15.21,8.19,22.50,8.74,5.57,1.25,54.18,15.34,-0.05,7.87,-0.04,1.50,2.51,-38.40,0.32
2017-03-29 03:00:00,0.38,-3.20,332.80,28.69,16.57,8.13,22.50,8.87,5.55,1.31,58.05,14.68,-0.05,7.64,-0.04,1.54,2.50,-38.40,0.35
2017-03-29 06:00:00,0.22,-3.20,333.79,28.17,18.19,8.24,22.50,8.89,5.76,1.33,71.73,14.40,-0.05,7.29,-0.03,1.54,2.00,-38.40,0.39
2017-03-29 09:00:00,0.23,-3.20,333.19,27.80,19.63,8.32,22.50,8.84,5.83,1.30,80.67,13.81,-0.05,7.29,-0.03,1.52,2.08,-38.40,0.42
2017-03-29 12:00:00,0.23,-3.20,333.24,27.03,20.31,8.18,22.50,8.55,5.70,1.20,79.85,12.97,-0.04,7.12,-0.03,1.42,2.05,-38.40,0.45
2017-03-29 15:00:00,0.42,-3.20,333.85,28.56,21.06,8.14,22.50,8.61,5.44,1.21,59.80,12.86,-0.06,7.48,-0.04,1.46,2.61,-38.40,0.46
2017-03-29 18:00:00,0.35,-3.20,334.46,27.49,22.33,8.30,22.50,8.82,5.54,1.26,66.20,13.00,-0.05,7.21,-0.04,1.50,2.39,-38.40,0.50
2017-03-29 21:00:00,0.23,-3.20,335.17,25.04,22.33,8.51,22.50,9.00,5.78,1.29,68.20,13.13,-0.05,7.12,-0.03,1.51,2.06,-38.40,0.55
2017-03-30 00:00:00,0.24,-3.20,334.37,23.90,21.95,8.58,22.50,9.11,5.87,1.28,65.42,12.99,-0.04,7.23,-0.03,1.51,2.10,-38.40,0.56
2017-03-30 03:00:00,0.19,-3.20,333.32,24.30,22.52,8.59,22.50,9.17,5.94,1.25,68.92,12.89,-0.04,7.17,-0.03,1.48,1.90,-38.40,0.56
2017-03-30 06:00:00,0.21,-3.20,333.91,24.26,22.78,8.56,22.50,9.13,5.92,1.23,87.13,12.53,-0.04,7.08,-0.02,1.47,1.98,-38.40,0.58
2017-03-30 09:00:00,0.25,-3.20,334.22,25.08,22.47,8.41,22.50,9.03,5.75,1.18,96.57,12.37,-0.05,7.01,-0.02,1.41,2.13,-38.40,0.55
2017-03-30 12:00:00,0.21,-3.20,336.25,25.36,22.47,8.42,22.50,8.99,5.81,1.14,84.92,12.28,-0.04,7.03,-0.02,1.39,2.01,-38.40,0.56
2017-03-30 15:00:00,0.00,-3.20,336.87,24.91,22.20,8.52,22.50,8.98,6.08,1.12,72.16,12.32,-0.03,6.90,-0.02,1.36,0.00,-38.40,0.55
2017-03-30 18:00:00,0.13,-3.20,336.94,24.80,21.30,8.63,22.50,8.98,6.23,1.12,81.89,12.13,-0.03,7.10,-0.02,1.35,1.76,-38.40,0.51
2017-03-30 21:00:00,0.08,-3.20,337.70,24.89,21.25,8.79,22.50,8.95,6.39,1.12,95.92,12.11,-0.02,7.10,-0.02,1.35,1.50,-38.40,0.49
2017-03-31 00:00:00,0.00,-3.20,353.67,24.54,19.67,9.04,22.50,8.92,6.63,1.14,88.49,20.87,-0.02,7.21,-0.02,1.35,0.00,-38.40,0.28
2017-03-31 03:00:00,0.07,-3.20,353.96,24.02,19.19,9.49,22.50,9.08,6.90,1.18,103.07,19.84,-0.02,7.37,-0.01,1.41,1.61,-38.40,0.40
2017-03-31 06:00:00,0.08,-3.20,354.04,23.70,18.43,9.98,352.50,9.14,7.09,1.19,110.56,19.07,-0.02,7.46,-0.01,1.44,1.59,-38.40,0.53
2017-03-31 09:00:00,0.19,-3.20,353.86,23.48,18.61,10.58,352.50,20.17,6.77,1.17,106.78,18.62,-0.04,7.47,0.00,1.51,1.86,-38.40,0.69
2017-03-31 12:00:00,0.25,-3.20,353.68,22.02,18.45,11.41,352.50,20.06,6.88,1.14,105.55,18.38,-0.04,7.64,0.00,1.60,2.15,-38.40,0.88
2017-03-31 15:00:00,0.28,-3.20,13.32,17.18,358.80,12.49,352.50,19.88,7.15,1.13,99.37,17.58,-0.05,16.06,0.00,1.74,2.20,-38.40,1.11
2017-03-31 18:00:00,0.38,-3.20,18.83,12.49,353.47,13.40,352.50,19.56,7.36,1.40,92.47,7.52,-0.06,18.05,-0.01,1.93,2.50,-38.40,1.09
2017-03-31 21:00:00,0.13,-3.20,18.57,8.62,353.49,14.16,352.50,19.25,8.15,1.64,97.84,7.48,-0.05,17.88,-0.01,2.09,1.67,-38.40,1.06
2017-04-01 00:00:00,0.13,-3.20,19.53,5.78,353.41,14.40,352.50,18.61,8.76,1.77,72.44,7.03,-0.04,17.23,-0.01,2.15,1.72,-38.40,1.00
2017-04-01 03:00:00,0.11,-3.20,19.80,4.60,353.37,14.16,352.50,17.70,8.99,1.80,81.69,6.73,-0.03,16.59,-0.02,2.15,1.65,-38.40,0.97
2017-04-01 06:00:00,0.19,-3.20,19.39,3.00,353.18,14.16,352.50,17.33,9.08,1.87,89.94,6.70,-0.04,16.22,-0.01,2.18,1.96,-38.40,0.94
2017-04-01 09:00:00,0.24,-3.20,20.47,1.53,353.19,14.33,352.50,17.27,9.12,2.00,95.15,6.72,-0.04,15.89,-0.01,2.26,2.12,-38.40,0.85
2017-04-01 12:00:00,0.27,-3.20,20.46,1.07,353.11,14.29,352.50,17.12,9.00,2.05,83.79,6.73,-0.05,15.73,-0.01,2.30,2.20,-38.40,0.81
2017-04-01 15:00:00,0.21,-3.20,20.83,1.46,353.17,14.07,352.50,16.88,8.93,2.05,74.08,6.70,-0.04,15.51,-0.02,2.30,1.98,-38.40,0.79
2017-04-01 18:00:00,0.19,-3.20,21.54,2.43,353.95,13.74,352.50,16.46,8.78,2.03,54.64,6.10,-0.04,15.13,-0.02,2.27,1.94,-38.40,0.78
2017-04-01 21:00:00,0.12,-3.20,21.67,3.09,353.97,13.45,352.50,16.18,8.75,1.95,62.42,5.88,-0.03,14.92,-0.02,2.20,1.66,-38.40,0.79
2017-04-02 00:00:00,0.06,-3.20,21.38,3.70,354.30,13.16,352.50,15.88,8.81,1.85,78.41,5.87,-0.03,14.65,-0.02,2.11,1.19,-38.40,0.78
2017-04-02 03:00:00,0.08,-3.20,21.23,4.01,354.00,13.23,352.50,15.97,9.06,1.85,92.51,6.24,-0.03,14.81,-0.02,2.13,1.58,-38.40,0.83
2017-04-02 06:00:00,0.00,-3.20,21.40,5.31,355.14,12.98,352.50,15.73,9.16,1.77,140.68,6.20,-0.02,14.44,-0.01,2.03,0.00,-38.40,0.77
2017-04-02 09:00:00,0.02,-3.20,24.96,6.91,355.83,12.67,352.50,15.45,9.18,1.69,134.25,6.40,-0.02,13.88,-0.01,1.94,1.10,-38.40,0.72
2017-04-02 12:00:00,0.07,-3.20,100.81,8.86,1.08,11.87,352.50,14.57,8.66,1.62,122.77,6.10,-0.02,11.04,-0.01,1.72,1.64,-38.40,0.59
2017-04-02 15:00:00,0.22,-3.20,100.66,10.61,2.16,11.64,352.50,14.62,7.70,1.59,106.08,6.34,-0.04,11.00,0.00,1.71,1.93,-38.40,0.57
2017-04-02 18:00:00,0.20,-3.20,100.32,11.27,2.59,11.45,352.50,14.58,7.68,1.57,108.42,5.99,-0.03,10.86,0.00,1.68,2.01,-38.40,0.57
2017-04-02 21:00:00,0.34,-3.20,102.08,13.38,3.32,10.93,352.50,14.32,6.90,1.50,95.65,6.90,-0.05,10.47,0.00,1.63,2.38,-38.40,0.52
2017-04-03 00:00:00,0.51,-3.20,102.91,17.36,3.54,10.24,352.50,14.07,6.06,1.43,94.73,7.44,-0.07,10.30,0.00,1.60,2.75,-38.40,0.48
2017-04-03 03:00:00,0.61,-3.20,102.91,23.20,3.29,9.56,352.50,13.57,5.60,1.37,107.34,7.55,-0.08,10.14,0.01,1.60,3.02,-38.40,0.46
2017-04-03 06:00:00,0.70,-3.20,104.05,30.03,2.79,8.97,352.50,13.09,5.36,1.30,109.15,7.61,-0.08,10.00,0.02,1.60,3.26,-38.40,0.45
2017-04-03 09:00:00,0.77,-3.20,341.40,36.70,2.29,8.55,352.50,12.75,5.19,1.24,108.34,22.77,-0.09,9.83,0.02,1.61,3.40,-38.40,0.14
2017-04-03 12:00:00,0.52,-3.20,341.08,38.09,1.84,8.59,352.50,12.62,5.27,1.18,119.26,21.55,-0.08,9.72,0.02,1.59,2.86,-38.40,0.27
2017-04-03 15:00:00,0.66,-3.20,339.27,36.88,2.02,8.84,352.50,12.50,5.17,1.13,119.88,20.90,-0.08,9.54,0.03,1.58,3.18,-38.40,0.40
2017-04-03 18:00:00,0.57,-3.20,339.74,31.88,2.46,9.46,337.50,20.76,5.33,1.08,114.63,20.00,-0.08,9.33,0.02,1.57,2.98,-38.40,0.58
2017-04-03 21:00:00,0.91,-3.20,340.33,31.66,3.20,9.79,337.50,20.20,5.22,1.02,91.65,19.17,-0.10,9.04,0.00,1.67,3.64,-38.40,0.77
2017-04-04 00:00:00,0.69,-3.20,4.28,25.15,341.05,10.64,337.50,19.66,5.61,0.98,82.85,8.76,-0.09,18.46,-0.02,1.75,3.21,-38.40,0.94
2017-04-04 03:00:00,0.63,-3.20,354.65,19.34,341.88,11.22,337.50,18.86,5.81,1.13,89.54,10.70,-0.09,17.78,-0.01,1.79,3.10,-38.40,0.58
2017-04-04 06:00:00,0.71,-3.20,69.95,18.68,343.73,11.26,337.50,17.89,5.86,1.33,101.51,6.58,-0.09,15.56,0.00,1.85,3.29,-38.40,0.81
2017-04-04 09:00:00,0.74,-3.20,86.72,19.74,343.61,11.12,337.50,17.19,5.93,1.39,106.51,5.64,-0.09,15.33,0.01,1.92,3.36,-38.40,0.90
2017-04-04 12:00:00,0.56,-3.20,91.86,15.77,343.66,11.45,337.50,16.73,6.28,1.49,109.51,5.47,-0.08,15.21,0.01,1.98,2.94,-38.40,1.02
2017-04-04 15:00:00,0.49,-3.20,92.58,7.42,343.05,12.27,337.50,16.96,6.79,1.67,108.83,5.50,-0.08,15.31,0.01,2.10,2.79,-38.40,1.00
2017-04-04 18:00:00,0.59,-3.20,92.33,1.46,342.77,12.91,337.50,17.07,7.17,1.87,98.59,5.82,-0.08,15.20,0.00,2.23,3.00,-38.40,0.89
2017-04-04 21:00:00,0.69,-3.20,355.62,359.12,340.13,13.11,352.50,16.92,7.30,1.80,88.31,18.97,-0.09,14.22,-0.01,2.31,3.20,-38.40,0.86
2017-04-05 00:00:00,0.72,-3.20,355.68,358.57,341.25,12.92,352.50,16.39,7.21,1.85,85.55,18.88,-0.09,13.55,-0.02,2.31,3.25,-38.40,0.83
2017-04-05 03:00:00,0.53,-3.20,90.87,357.56,343.21,12.88,352.50,16.18,7.39,2.02,82.44,5.35,-0.08,14.14,-0.02,2.29,2.87,-38.40,0.88
2017-04-05 06:00:00,0.66,-3.20,101.12,357.15,342.98,12.77,352.50,16.07,7.24,2.00,87.00,6.34,-0.08,14.02,-0.02,2.26,3.18,-38.40,0.69
2017-04-05 09:00:00,0.66,-3.20,80.28,358.16,343.93,12.45,352.50,15.91,6.97,1.97,106.32,5.33,-0.09,13.51,0.00,2.22,3.17,-38.40,0.78
2017-04-05 12:00:00,1.02,-3.20,100.06,4.52,343.61,11.66,349.30,15.74,6.46,1.90,97.81,7.72,-0.11,13.39,0.01,2.25,3.83,-38.40,0.44
2017-04-05 15:00:00,0.94,-3.20,98.31,9.51,343.48,11.25,337.50,15.63,6.43,1.86,103.05,6.87,-0.10,13.35,0.01,2.27,3.76,-38.40,0.69
2017-04-05 18:00:00,0.69,-3.20,334.53,11.51,349.15,11.02,349.30,15.44,6.44,1.49,107.72,16.63,-0.09,13.30,0.01,2.21,3.24,-38.40,0.98
2017-04-05 21:00:00,0.54,-3.20,355.97,11.42,341.55,10.92,349.30,15.18,6.48,1.58,105.29,17.25,-0.08,12.26,0.00,2.13,2.88,-38.40,0.69
2017-04-06 00:00:00,0.57,-3.20,85.70,11.82,344.31,10.78,352.50,14.94,6.40,1.67,104.27,5.71,-0.08,12.57,0.00,2.06,2.99,-38.40,1.05
2017-04-06 03:00:00,0.68,-3.20,69.10,15.30,346.63,10.91,352.50,15.47,6.48,1.71,110.72,11.65,-0.09,12.71,0.01,2.21,3.19,-38.40,1.10
2017-04-06 06:00:00,0.65,-3.20,87.49,18.42,346.44,10.69,352.50,15.29,6.44,1.71,115.33,6.20,-0.09,12.31,0.02,2.16,3.16,-38.40,1.13
2017-04-06 09:00:00,0.72,-3.20,88.07,23.34,347.35,10.31,352.50,14.97,6.17,1.62,121.94,6.32,-0.09,11.98,0.03,2.09,3.28,-38.40,1.10
2017-04-06 12:00:00,0.84,-3.20,89.48,28.91,348.14,10.31,352.50,15.46,6.17,1.66,123.37,6.70,-0.09,12.12,0.04,2.19,3.48,-38.40,1.14
2017-04-06 15:00:00,0.85,-3.20,90.50,39.50,345.17,9.48,352.50,14.67,5.80,1.38,129.55,6.54,-0.08,12.59,0.05,2.02,3.52,-38.40,1.12
2017-04-06 18:00:00,0.86,-3.20,92.77,50.65,345.34,8.93,352.50,14.23,5.64,1.22,122.06,6.67,-0.09,12.52,0.04,1.94,3.61,-38.40,1.11
2017-04-06 21:00:00,0.82,-3.20,92.94,53.53,349.50,8.72,352.50,14.00,5.55,1.24,114.24,6.68,-0.09,11.06,0.03,1.87,3.53,-38.40,1.11
2017-04-07 00:00:00,0.77,-3.20,95.25,54.08,350.27,8.60,352.50,13.69,5.47,1.18,102.23,6.64,-0.09,10.95,0.01,1.80,3.41,-38.40,1.10
2017-04-07 03:00:00,0.85,-3.20,103.76,55.63,350.70,8.39,352.50,13.42,5.33,1.13,93.79,6.97,-0.10,10.90,0.00,1.77,3.58,-38.40,1.00
2017-04-07 06:00:00,1.02,-3.20,98.66,60.48,350.40,8.06,352.50,13.27,5.16,1.08,99.94,7.60,-0.11,10.92,0.01,1.78,3.88,-38.40,0.88
2017-04-07 09:00:00,0.91,-3.20,349.99,64.82,88.92,7.90,352.50,11.99,5.15,1.10,109.89,10.88,-0.10,6.23,0.02,1.78,3.70,-38.40,1.05
2017-04-07 12:00:00,0.75,-3.20,349.58,66.43,90.65,7.87,352.50,7.22,5.15,1.18,121.06,10.85,-0.09,5.97,0.03,1.74,3.39,-38.40,1.02
2017-04-07 15:00:00,0.46,-3.20,330.77,62.38,352.03,8.06,352.50,7.30,5.26,0.96,127.19,17.72,-0.08,10.25,0.02,1.65,2.70,-38.40,0.33
2017-04-07 18:00:00,0.31,-3.20,340.59,52.94,352.70,8.47,352.50,13.44,5.40,0.88,122.68,17.02,-0.06,9.49,0.02,1.55,2.33,-38.40,0.52
2017-04-07 21:00:00,0.30,-3.20,80.73,40.93,349.87,8.98,337.50,15.67,5.55,0.99,102.93,15.44,-0.06,10.39,0.01,1.47,2.28,-38.40,0.92
2017-04-08 00:00:00,0.32,-3.20,96.87,29.35,347.86,9.32,337.50,15.44,5.57,1.04,92.04,5.44,-0.06,10.66,0.00,1.38,2.33,-38.40,0.84
2017-04-08 03:00:00,0.53,-3.20,103.56,27.50,347.59,9.58,337.50,15.48,5.49,1.14,82.09,6.36,-0.08,11.00,-0.01,1.50,2.82,-38.40,0.77
2017-04-08 06:00:00,0.51,-3.20,102.82,19.87,346.77,10.06,337.50,15.52,5.65,1.23,93.75,6.41,-0.07,11.35,-0.01,1.55,2.82,-38.40,0.72
2017-04-08 09:00:00,0.64,-3.20,92.66,19.40,346.20,10.08,337.50,15.42,5.54,1.28,106.58,6.46,-0.08,11.53,0.01,1.62,3.10,-38.40,0.73
2017-04-08 12:00:00,0.69,-3.20,90.73,21.82,345.92,10.06,337.50,15.51,5.56,1.34,120.53,5.54,-0.08,11.78,0.03,1.71,3.26,-38.40,0.81
2017-04-08 15:00:00,0.69,-3.20,93.99,20.95,345.65,10.16,337.50,15.24,5.68,1.39,127.07,5.57,-0.07,11.97,0.04,1.77,3.23,-38.40,0.85
2017-04-08 18:00:00,0.58,-3.20,97.83,16.26,345.42,10.43,337.50,14.83,5.91,1.42,119.60,5.73,-0.07,12.03,0.03,1.77,2.99,-38.40,0.86
2017-04-08 21:00:00,0.58,-3.20,101.50,11.92,345.18,10.80,337.50,14.74,6.07,1.45,103.85,5.94,-0.08,12.18,0.01,1.76,2.99,-38.40,0.77
2017-04-09 00:00:00,0.58,-3.20,107.28,9.23,345.16,11.06,337.50,14.67,6.24,1.50,87.87,7.99,-0.08,12.31,0.00,1.79,2.98,-38.40,0.65
2017-04-09 03:00:00,0.63,-3.20,106.11,10.15,345.09,11.00,349.30,14.52,6.25,1.53,88.36,8.20,-0.08,12.35,-0.01,1.84,3.08,-38.40,0.74
2017-04-09 06:00:00,0.79,-3.20,106.56,16.69,345.11,10.58,349.30,14.33,6.05,1.53,101.07,9.40,-0.09,12.31,0.01,1.91,3.46,-38.40,0.57
2017-04-09 09:00:00,0.74,-3.20,107.20,22.26,344.96,10.34,352.50,14.17,6.06,1.51,106.66,9.94,-0.09,12.28,0.01,1.94,3.36,-38.40,0.56
2017-04-09 12:00:00,0.70,-3.20,106.92,26.69,344.81,10.20,352.50,14.04,6.04,1.49,119.72,9.93,-0.08,12.25,0.03,1.95,3.25,-38.40,0.61
2017-04-09 15:00:00,0.62,-3.20,89.92,28.12,344.23,10.17,352.50,13.75,6.13,1.42,116.13,15.45,-0.08,11.98,0.03,1.92,3.08,-38.40,0.64
2017-04-09 18:00:00,0.70,-3.20,91.35,28.27,347.04,10.09,352.50,13.25,6.05,1.37,97.16,10.42,-0.09,12.05,0.01,1.88,3.26,-38.40,0.90
2017-04-09 21:00:00,0.55,-3.20,101.60,25.89,345.51,10.10,352.50,12.82,6.11,1.38,95.31,6.43,-0.08,11.78,0.00,1.81,2.91,-38.40,1.02
2017-04-10 00:00:00,0.49,-3.20,101.10,23.23,345.68,10.14,352.50,12.65,6.15,1.36,88.60,6.39,-0.07,11.62,-0.01,1.75,2.79,-38.40,0.99
2017-04-10 03:00:00,0.61,-3.20,104.73,23.92,345.80,10.11,352.50,12.80,6.04,1.37,84.76,7.27,-0.08,11.60,-0.01,1.78,3.04,-38.40,0.92
2017-04-10 06:00:00,0.52,-3.20,98.34,22.31,345.74,10.16,352.50,12.69,6.11,1.37,94.33,6.77,-0.07,11.55,-0.01,1.75,2.86,-38.40,0.96
2017-04-10 09:00:00,0.41,-3.20,97.94,20.68,345.74,10.22,352.50,12.65,6.22,1.35,97.37,6.15,-0.07,11.44,0.00,1.72,2.57,-38.40,0.97
2017-04-10 12:00:00,0.38,-3.20,96.07,20.90,346.12,9.82,352.50,12.31,5.94,1.24,111.64,6.11,-0.06,10.90,0.01,1.57,2.52,-38.40,0.87
2017-04-10 15:00:00,0.35,-3.20,97.51,20.03,346.55,9.86,352.50,12.30,5.99,1.23,108.50,6.06,-0.06,10.87,0.01,1.54,2.44,-38.40,0.86
2017-04-10 18:00:00,0.26,-3.20,100.39,22.44,347.09,9.79,352.50,12.09,6.12,1.18,88.96,5.90,-0.05,10.62,0.00,1.49,2.13,-38.40,0.88
2017-04-10 21:00:00,0.26,-3.20,101.19,24.02,347.66,9.63,352.50,11.79,6.08,1.10,70.37,6.20,-0.05,10.24,-0.01,1.40,2.15,-38.40,0.83
2017-04-11 00:00:00,0.25,-3.20,100.82,24.71,347.97,9.59,352.50,11.69,6.08,1.05,71.69,6.56,-0.04,10.07,-0.01,1.34,2.12,-38.40,0.79
2017-04-11 03:00:00,0.27,-3.20,101.97,25.87,348.42,9.52,352.50,11.63,5.92,1.02,59.35,6.62,-0.04,9.97,-0.02,1.31,2.17,-38.40,0.77
2017-04-11 06:00:00,0.08,-3.20,98.34,25.84,349.06,9.60,352.50,11.59,6.21,0.99,58.11,5.79,-0.03,9.85,-0.02,1.27,1.48,-38.40,0.79
2017-04-11 09:00:00,0.00,-3.20,99.45,24.74,349.62,9.74,352.50,11.60,6.59,0.97,35.69,6.05,-0.02,9.74,-0.01,1.23,0.00,-38.40,0.75
2017-04-11 12:00:00,0.05,-3.20,100.62,23.87,350.17,9.97,352.50,11.55,7.01,0.98,54.28,6.67,-0.02,9.73,-0.01,1.22,1.40,-38.40,0.73
2017-04-11 15:00:00,0.05,-3.20,101.99,26.36,351.10,10.11,352.50,11.18,7.37,0.96,41.54,7.30,-0.01,9.63,-0.01,1.21,1.18,-38.40,0.73
2017-04-11 18:00:00,0.00,-3.20,102.99,29.70,351.49,10.23,352.50,11.23,7.75,0.93,159.72,7.93,-0.01,9.33,-0.01,1.21,0.00,-38.40,0.74
2017-04-11 21:00:00,0.00,-3.20,352.32,33.16,103.60,10.30,352.50,11.33,8.04,0.75,149.06,15.16,-0.01,8.48,-0.01,1.20,0.00,-38.40,0.49
2017-04-12 00:00:00,0.00,-3.20,103.49,33.66,353.16,9.47,352.50,10.33,7.51,0.78,222.89,8.05,-0.01,8.48,0.00,1.00,0.00,-38.40,0.63
2017-04-12 03:00:00,0.00,-3.20,103.43,37.93,351.16,9.70,352.50,10.57,7.75,0.76,139.65,8.44,0.00,9.03,0.00,1.03,0.00,-38.40,0.66
2017-04-12 06:00:00,0.00,-3.20,103.21,35.20,355.03,9.71,352.50,10.41,7.75,0.80,144.74,8.34,0.00,8.63,0.00,1.03,0.00,-38.40,0.65
2017-04-12 09:00:00,0.00,-3.20,102.69,33.81,350.27,9.71,352.50,10.30,7.75,0.77,137.78,8.38,0.00,9.25,0.00,1.04,0.00,-38.40,0.64
2017-04-12 12:00:00,0.00,-3.20,102.84,32.93,350.13,9.61,352.50,10.23,7.70,0.77,141.80,8.45,0.00,9.12,0.00,1.05,0.00,-38.40,0.64
